% time	cellId	IMSI	RNTI	sinrLinear
0.773	1	3	3	5.57506e+11
0.774	1	4	4	4.38198e+11
0.775	1	5	5	9.02886e+11
0.776	1	6	6	1.25667e+12
0.777	1	7	7	6.18204e+11
0.778	1	8	8	5.07785e+11
0.779	1	9	9	8.28208e+11
0.78	1	10	10	1.63699e+11
0.781	1	1	1	4.64323e+11
0.782	1	2	2	1.06615e+12
0.783	1	3	3	4.48198e+11
0.784	1	4	4	5.69455e+11
0.785	1	5	5	1.02034e+12
0.786	1	6	6	1.36042e+12
0.787	1	7	7	7.32105e+11
0.788	1	8	8	4.73036e+11
0.789	1	9	9	8.54501e+11
0.79	1	10	10	1.00195e+11
0.791	1	1	1	4.08913e+11
0.792	1	2	2	1.23922e+12
0.793	1	3	3	3.69829e+11
0.794	1	4	4	6.78907e+11
0.795	1	5	5	1.10929e+12
0.796	1	6	6	1.40124e+12
0.797	1	7	7	7.7329e+11
0.798	1	8	8	4.13018e+11
0.799	1	9	9	1.06424e+12
0.8	1	10	10	1.09694e+11
0.801	1	1	1	3.64457e+11
0.802	1	2	2	1.31196e+12
0.803	1	3	3	3.49562e+11
0.804	1	4	4	7.43549e+11
0.805	1	5	5	1.16529e+12
0.806	1	6	6	1.39473e+12
0.807	1	7	7	7.25243e+11
0.808	1	8	8	3.63901e+11
0.809	1	9	9	1.37629e+12
0.81	1	10	10	1.82371e+11
0.811	1	1	1	3.24558e+11
0.812	1	2	2	1.25693e+12
0.813	1	3	3	3.99017e+11
0.814	1	4	4	7.5219e+11
0.815	1	5	5	1.18039e+12
0.816	1	6	6	1.36916e+12
0.817	1	7	7	6.0204e+11
0.818	1	8	8	3.60955e+11
0.819	1	9	9	1.68275e+12
0.82	1	10	10	2.9128e+11
0.821	1	1	1	2.87846e+11
0.822	1	2	2	1.08448e+12
0.823	1	3	3	5.08994e+11
0.824	1	4	4	7.09606e+11
0.825	1	5	5	1.14397e+12
0.826	1	6	6	1.35819e+12
0.827	1	7	7	4.45882e+11
0.828	1	8	8	4.24353e+11
0.829	1	9	9	1.88083e+12
0.83	1	10	10	4.00174e+11
0.831	1	1	1	2.62108e+11
0.832	1	2	2	8.39301e+11
0.833	1	3	3	6.53112e+11
0.834	1	4	4	6.3195e+11
0.835	1	5	5	1.0501e+12
0.836	1	6	6	1.38762e+12
0.837	1	7	7	3.07632e+11
0.838	1	8	8	5.5054e+11
0.839	1	9	9	1.90704e+12
0.84	1	10	10	4.76808e+11
0.841	1	1	1	2.58955e+11
0.842	1	2	2	5.96267e+11
0.843	1	3	3	7.93339e+11
0.844	1	4	4	5.45341e+11
0.845	1	5	5	9.0329e+11
0.846	1	6	6	1.46515e+12
0.847	1	7	7	2.34296e+11
0.848	1	8	8	7.09601e+11
0.849	1	9	9	1.74936e+12
0.85	1	10	10	5.03237e+11
0.851	1	1	1	2.87835e+11
0.852	1	2	2	4.361e+11
0.853	1	3	3	8.89648e+11
0.854	1	4	4	4.74991e+11
0.855	1	5	5	7.31515e+11
0.856	1	6	6	1.57915e+12
0.857	1	7	7	2.5183e+11
0.858	1	8	8	8.56898e+11
0.859	1	9	9	1.44424e+12
0.86	1	10	10	4.78983e+11
0.861	1	1	1	3.4999e+11
0.862	1	2	2	4.17957e+11
0.863	1	3	3	9.14013e+11
0.864	1	4	4	4.41645e+11
0.865	1	5	5	5.81194e+11
0.866	1	6	6	1.69601e+12
0.867	1	7	7	3.59073e+11
0.868	1	8	8	9.43974e+11
0.869	1	9	9	1.07398e+12
0.87	1	10	10	4.2346e+11
0.871	1	1	1	4.34513e+11
0.872	1	2	2	5.62455e+11
0.873	1	3	3	8.55956e+11
0.874	1	4	4	4.58111e+11
0.875	1	5	5	5.12598e+11
0.876	1	6	6	1.77085e+12
0.877	1	7	7	5.31285e+11
0.878	1	8	8	9.37539e+11
0.879	1	9	9	7.25001e+11
0.88	1	10	10	3.66467e+11
0.881	1	1	1	5.19868e+11
0.882	1	2	2	8.38484e+11
0.883	1	3	3	7.26713e+11
0.884	1	4	4	5.25894e+11
0.885	1	5	5	5.83764e+11
0.886	1	6	6	1.76252e+12
0.887	1	7	7	7.29752e+11
0.888	1	8	8	8.35632e+11
0.889	1	9	9	4.75571e+11
0.89	1	10	10	3.37468e+11
0.891	1	1	1	5.80213e+11
0.892	1	2	2	1.17207e+12
0.893	1	3	3	5.57785e+11
0.894	1	4	4	6.33765e+11
0.895	1	5	5	8.29334e+11
0.896	1	6	6	1.64471e+12
0.897	1	7	7	9.1374e+11
0.898	1	8	8	6.66963e+11
0.899	1	9	9	3.70837e+11
0.9	1	10	10	3.55089e+11
0.901	1	1	1	5.93768e+11
0.902	1	2	2	1.46529e+12
0.903	1	3	3	3.90136e+11
0.904	1	4	4	7.62496e+11
0.905	1	5	5	1.24491e+12
0.906	1	6	6	1.42122e+12
0.907	1	7	7	1.05362e+12
0.908	1	8	8	4.85846e+11
0.909	1	9	9	4.17658e+11
0.91	1	10	10	4.20418e+11
0.911	1	1	1	5.53599e+11
0.912	1	2	2	1.63141e+12
0.913	1	3	3	2.64417e+11
0.914	1	4	4	8.84709e+11
0.915	1	5	5	1.78086e+12
0.916	1	6	6	1.12521e+12
0.917	1	7	7	1.13429e+12
0.918	1	8	8	3.5465e+11
0.919	1	9	9	5.86277e+11
0.92	1	10	10	5.15526e+11
0.921	1	1	1	4.70388e+11
0.922	1	2	2	1.61833e+12
0.923	1	3	3	2.08128e+11
0.924	1	4	4	9.70292e+11
0.925	1	5	5	2.34851e+12
0.926	1	6	6	8.15108e+11
0.927	1	7	7	1.15501e+12
0.928	1	8	8	3.23236e+11
0.929	1	9	9	8.22081e+11
0.93	1	10	10	6.13114e+11
0.931	1	1	1	3.67717e+11
0.932	1	2	2	1.43858e+12
0.933	1	3	3	2.25651e+11
0.934	1	4	4	9.94309e+11
0.935	1	5	5	2.83927e+12
0.936	1	6	6	5.63604e+11
0.937	1	7	7	1.12787e+12
0.938	1	8	8	4.12667e+11
0.939	1	9	9	1.05893e+12
0.94	1	10	10	6.81937e+11
0.941	1	1	1	2.79381e+11
0.942	1	2	2	1.15544e+12
0.943	1	3	3	2.98849e+11
0.944	1	4	4	9.42168e+11
0.945	1	5	5	3.15563e+12
0.946	1	6	6	4.36857e+11
0.947	1	7	7	1.06894e+12
0.948	1	8	8	6.08692e+11
0.949	1	9	9	1.24083e+12
0.95	1	10	10	7.04004e+11
0.951	1	1	1	2.345e+11
0.952	1	2	2	8.75038e+11
0.953	1	3	3	3.93758e+11
0.954	1	4	4	8.17903e+11
0.955	1	5	5	3.23099e+12
0.956	1	6	6	4.76418e+11
0.957	1	7	7	9.94492e+11
0.958	1	8	8	8.62772e+11
0.959	1	9	9	1.33111e+12
0.96	1	10	10	6.79359e+11
0.961	1	1	1	2.50313e+11
0.962	1	2	2	7.08117e+11
0.963	1	3	3	4.72916e+11
0.964	1	4	4	6.42794e+11
0.965	1	5	5	3.06238e+12
0.966	1	6	6	6.85516e+11
0.967	1	7	7	9.13228e+11
0.968	1	8	8	1.11167e+12
0.969	1	9	9	1.31387e+12
0.97	1	10	10	6.25932e+11
0.971	1	1	1	3.26161e+11
0.972	1	2	2	7.34745e+11
0.973	1	3	3	5.08322e+11
0.974	1	4	4	4.52766e+11
0.975	1	5	5	2.69575e+12
0.976	1	6	6	1.02425e+12
0.977	1	7	7	8.28758e+11
0.978	1	8	8	1.29033e+12
0.979	1	9	9	1.19944e+12
0.98	1	10	10	5.74129e+11
0.981	1	1	1	4.46849e+11
0.982	1	2	2	9.78646e+11
0.983	1	3	3	4.91932e+11
0.984	1	4	4	2.93097e+11
0.985	1	5	5	2.22018e+12
0.986	1	6	6	1.41752e+12
0.987	1	7	7	7.43915e+11
0.988	1	8	8	1.3545e+12
0.989	1	9	9	1.01446e+12
0.99	1	10	10	5.53783e+11
0.991	1	1	1	5.87866e+11
0.992	1	2	2	1.39303e+12
0.993	1	3	3	4.37856e+11
0.994	1	4	4	2.07902e+11
0.995	1	5	5	1.74622e+12
0.996	1	6	6	1.77578e+12
0.997	1	7	7	6.62396e+11
0.998	1	8	8	1.29383e+12
0.999	1	9	9	7.99834e+11
1	1	10	10	5.80712e+11
1.001	1	1	1	6.76852e+11
1.002	1	2	2	1.94873e+11
1.003	1	3	3	1.33025e+12
1.004	1	4	4	9.15241e+11
1.005	1	5	5	5.43833e+11
1.006	1	6	6	3.01471e+11
1.007	1	7	7	2.73489e+11
1.008	1	8	8	1.3912e+12
1.009	1	9	9	1.69581e+12
1.01	1	10	10	6.38508e+11
1.011	1	1	1	9.09696e+11
1.012	1	2	2	2.84159e+11
1.013	1	3	3	1.24284e+12
1.014	1	4	4	1.1548e+12
1.015	1	5	5	5.60688e+11
1.016	1	6	6	2.96895e+11
1.017	1	7	7	1.54313e+11
1.018	1	8	8	1.79105e+12
1.019	1	9	9	1.45511e+12
1.02	1	10	10	4.82458e+11
1.021	1	1	1	1.1941e+12
1.022	1	2	2	4.03818e+11
1.023	1	3	3	1.07495e+12
1.024	1	4	4	1.3132e+12
1.025	1	5	5	5.3817e+11
1.026	1	6	6	3.93496e+11
1.027	1	7	7	9.78445e+10
1.028	1	8	8	2.17079e+12
1.029	1	9	9	1.10464e+12
1.03	1	10	10	3.77613e+11
1.031	1	1	1	1.41972e+12
1.032	1	2	2	5.0606e+11
1.033	1	3	3	8.64862e+11
1.034	1	4	4	1.35197e+12
1.035	1	5	5	5.26033e+11
1.036	1	6	6	5.82047e+11
1.037	1	7	7	1.14412e+11
1.038	1	8	8	2.41203e+12
1.039	1	9	9	7.49415e+11
1.04	1	10	10	3.47113e+11
1.041	1	1	1	1.4977e+12
1.042	1	2	2	5.57111e+11
1.043	1	3	3	6.54806e+11
1.044	1	4	4	1.26846e+12
1.045	1	5	5	5.85268e+11
1.046	1	6	6	8.26948e+11
1.047	1	7	7	1.92353e+11
1.048	1	8	8	2.43301e+12
1.049	1	9	9	4.9913e+11
1.05	1	10	10	3.9138e+11
1.051	1	1	1	1.39246e+12
1.052	1	2	2	5.5435e+11
1.053	1	3	3	4.85317e+11
1.054	1	4	4	1.09069e+12
1.055	1	5	5	7.62099e+11
1.056	1	6	6	1.0748e+12
1.057	1	7	7	3.02649e+11
1.058	1	8	8	2.22618e+12
1.059	1	9	9	4.32019e+11
1.06	1	10	10	4.88461e+11
1.061	1	1	1	1.12973e+12
1.062	1	2	2	5.28578e+11
1.063	1	3	3	3.88383e+11
1.064	1	4	4	8.72231e+11
1.065	1	5	5	1.0654e+12
1.066	1	6	6	1.2697e+12
1.067	1	7	7	4.0973e+11
1.068	1	8	8	1.84934e+12
1.069	1	9	9	5.65764e+11
1.07	1	10	10	6.02836e+11
1.071	1	1	1	7.92199e+11
1.072	1	2	2	5.37952e+11
1.073	1	3	3	3.83245e+11
1.074	1	4	4	6.73991e+11
1.075	1	5	5	1.45514e+12
1.076	1	6	6	1.36673e+12
1.077	1	7	7	4.82036e+11
1.078	1	8	8	1.41289e+12
1.079	1	9	9	8.47884e+11
1.08	1	10	10	6.96446e+11
1.081	1	1	1	4.82933e+11
1.082	1	2	2	6.40373e+11
1.083	1	3	3	4.73311e+11
1.084	1	4	4	5.45129e+11
1.085	1	5	5	1.84791e+12
1.086	1	6	6	1.34428e+12
1.087	1	7	7	5.02668e+11
1.088	1	8	8	1.04195e+12
1.089	1	9	9	1.17842e+12
1.09	1	10	10	7.38802e+11
1.091	1	1	1	2.88268e+11
1.092	1	2	2	8.69367e+11
1.093	1	3	3	6.47007e+11
1.094	1	4	4	5.09955e+11
1.095	1	5	5	2.14639e+12
1.096	1	6	6	1.21376e+12
1.097	1	7	7	4.74457e+11
1.098	1	8	8	8.37721e+11
1.099	1	9	9	1.44255e+12
1.1	1	10	10	7.19278e+11
1.101	1	1	1	2.51214e+11
1.102	1	2	2	1.21479e+12
1.103	1	3	3	8.80484e+11
1.104	1	4	4	5.65823e+11
1.105	1	5	5	2.26436e+12
1.106	1	6	6	1.01315e+12
1.107	1	7	7	4.1739e+11
1.108	1	8	8	8.42419e+11
1.109	1	9	9	1.54831e+12
1.11	1	10	10	6.42972e+11
1.111	1	1	1	3.58672e+11
1.112	1	2	2	1.61727e+12
1.113	1	3	3	1.14633e+12
1.114	1	4	4	6.83414e+11
1.115	1	5	5	2.16118e+12
1.116	1	6	6	7.96718e+11
1.117	1	7	7	3.61606e+11
1.118	1	8	8	1.03698e+12
1.119	1	9	9	1.46647e+12
1.12	1	10	10	5.3488e+11
1.121	1	1	1	5.50843e+11
1.122	1	2	2	1.98416e+12
1.123	1	3	3	1.41568e+12
1.124	1	4	4	8.23449e+11
1.125	1	5	5	1.85787e+12
1.126	1	6	6	6.22267e+11
1.127	1	7	7	3.3713e+11
1.128	1	8	8	1.34398e+12
1.129	1	9	9	1.23085e+12
1.13	1	10	10	4.29048e+11
1.131	1	1	1	7.45955e+11
1.132	1	2	2	2.21891e+12
1.133	1	3	3	1.66402e+12
1.134	1	4	4	9.44181e+11
1.135	1	5	5	1.43035e+12
1.136	1	6	6	5.33521e+11
1.137	1	7	7	3.59612e+11
1.138	1	8	8	1.65472e+12
1.139	1	9	9	9.34495e+11
1.14	1	10	10	3.60471e+11
1.141	1	1	1	8.72582e+11
1.142	1	2	2	2.24986e+12
1.143	1	3	3	1.87572e+12
1.144	1	4	4	1.01741e+12
1.145	1	5	5	9.8948e+11
1.146	1	6	6	5.52972e+11
1.147	1	7	7	4.28817e+11
1.148	1	8	8	1.86823e+12
1.149	1	9	9	6.89094e+11
1.15	1	10	10	3.53884e+11
1.151	1	1	1	8.96048e+11
1.152	1	2	2	2.06052e+12
1.153	1	3	3	2.04112e+12
1.154	1	4	4	1.03303e+12
1.155	1	5	5	6.4686e+11
1.156	1	6	6	6.77397e+11
1.157	1	7	7	5.26122e+11
1.158	1	8	8	1.9134e+12
1.159	1	9	9	5.85418e+11
1.16	1	10	10	4.16826e+11
1.161	1	1	1	8.3088e+11
1.162	1	2	2	1.69645e+12
1.163	1	3	3	2.15587e+12
1.164	1	4	4	9.98458e+11
1.165	1	5	5	4.77621e+11
1.166	1	6	6	8.79154e+11
1.167	1	7	7	6.21547e+11
1.168	1	8	8	1.77197e+12
1.169	1	9	9	6.60044e+11
1.17	1	10	10	5.36226e+11
1.171	1	1	1	7.25324e+11
1.172	1	2	2	1.24881e+12
1.173	1	3	3	2.21812e+12
1.174	1	4	4	9.32464e+11
1.175	1	5	5	4.99599e+11
1.176	1	6	6	1.11635e+12
1.177	1	7	7	6.86338e+11
1.178	1	8	8	1.47968e+12
1.179	1	9	9	8.82767e+11
1.18	1	10	10	6.82729e+11
1.181	1	1	1	6.45048e+11
1.182	1	2	2	8.35334e+11
1.183	1	3	3	2.22277e+12
1.184	1	4	4	8.59939e+11
1.185	1	5	5	6.68717e+11
1.186	1	6	6	1.34188e+12
1.187	1	7	7	7.03834e+11
1.188	1	8	8	1.11148e+12
1.189	1	9	9	1.16618e+12
1.19	1	10	10	8.1725e+11
1.191	1	1	1	6.42355e+11
1.192	1	2	2	5.5591e+11
1.193	1	3	3	2.16361e+12
1.194	1	4	4	8.01981e+11
1.195	1	5	5	8.9369e+11
1.196	1	6	6	1.51487e+12
1.197	1	7	7	6.74586e+11
1.198	1	8	8	7.56331e+11
1.199	1	9	9	1.40254e+12
1.2	1	10	10	9.00836e+11
1.201	1	1	1	7.34969e+11
1.202	1	2	2	4.64691e+11
1.203	1	3	3	2.03385e+12
1.204	1	4	4	7.72568e+11
1.205	1	5	5	1.07448e+12
1.206	1	6	6	1.60998e+12
1.207	1	7	7	6.20176e+11
1.208	1	8	8	4.9469e+11
1.209	1	9	9	1.49876e+12
1.21	1	10	10	9.09021e+11
1.211	1	1	1	9.01412e+11
1.212	1	2	2	5.53786e+11
1.213	1	3	3	1.82674e+12
1.214	1	4	4	7.75401e+11
1.215	1	5	5	1.1298e+12
1.216	1	6	6	1.6225e+12
1.217	1	7	7	5.70452e+11
1.218	1	8	8	3.74186e+11
1.219	1	9	9	1.4104e+12
1.22	1	10	10	8.34879e+11
1.221	1	1	1	1.08788e+12
1.222	1	2	2	7.5782e+11
1.223	1	3	3	1.55425e+12
1.224	1	4	4	8.0361e+11
1.225	1	5	5	1.03264e+12
1.226	1	6	6	1.56364e+12
1.227	1	7	7	5.53847e+11
1.228	1	8	8	4.06722e+11
1.229	1	9	9	1.16104e+12
1.23	1	10	10	6.94903e+11
1.231	1	1	1	1.23008e+12
1.232	1	2	2	9.76648e+11
1.233	1	3	3	1.23738e+12
1.234	1	4	4	8.48197e+11
1.235	1	5	5	8.1379e+11
1.236	1	6	6	1.4603e+12
1.237	1	7	7	5.86295e+11
1.238	1	8	8	5.65618e+11
1.239	1	9	9	8.26614e+11
1.24	1	10	10	5.22764e+11
1.241	1	1	1	1.27781e+12
1.242	1	2	2	1.11477e+12
1.243	1	3	3	9.17807e+11
1.244	1	4	4	8.9488e+11
1.245	1	5	5	5.5455e+11
1.246	1	6	6	1.33974e+12
1.247	1	7	7	6.59147e+11
1.248	1	8	8	7.97022e+11
1.249	1	9	9	5.09664e+11
1.25	1	10	10	3.60477e+11
1.251	1	1	1	1.21066e+12
1.252	1	2	2	1.1089e+12
1.253	1	3	3	6.48184e+11
1.254	1	4	4	9.30506e+11
1.255	1	5	5	3.54234e+11
1.256	1	6	6	1.22768e+12
1.257	1	7	7	7.44763e+11
1.258	1	8	8	1.03695e+12
1.259	1	9	9	3.00949e+11
1.26	1	10	10	2.47096e+11
1.261	1	1	1	1.04234e+12
1.262	1	2	2	9.55923e+11
1.263	1	3	3	4.86278e+11
1.264	1	4	4	9.44578e+11
1.265	1	5	5	3.00822e+11
1.266	1	6	6	1.14223e+12
1.267	1	7	7	8.04601e+11
1.268	1	8	8	1.22669e+12
1.269	1	9	9	2.47782e+11
1.27	1	10	10	2.06035e+11
1.271	1	1	1	8.16677e+11
1.272	1	2	2	7.0983e+11
1.273	1	3	3	4.78248e+11
1.274	1	4	4	9.31118e+11
1.275	1	5	5	4.38058e+11
1.276	1	6	6	1.08826e+12
1.277	1	7	7	8.07024e+11
1.278	1	8	8	1.32624e+12
1.279	1	9	9	3.4274e+11
1.28	1	10	10	2.36774e+11
1.281	1	1	1	5.85171e+11
1.282	1	2	2	4.61626e+11
1.283	1	3	3	6.51124e+11
1.284	1	4	4	8.88073e+11
1.285	1	5	5	7.51477e+11
1.286	1	6	6	1.06001e+12
1.287	1	7	7	7.40334e+11
1.288	1	8	8	1.32058e+12
1.289	1	9	9	5.3042e+11
1.29	1	10	10	3.17303e+11
1.291	1	1	1	3.95241e+11
1.292	1	2	2	3.1164e+11
1.293	1	3	3	1.0003e+12
1.294	1	4	4	8.19711e+11
1.295	1	5	5	1.17225e+12
1.296	1	6	6	1.04397e+12
1.297	1	7	7	6.24789e+11
1.298	1	8	8	1.21466e+12
1.299	1	9	9	7.28364e+11
1.3	1	10	10	4.12035e+11
1.301	1	1	1	2.72692e+11
1.302	1	2	2	3.32251e+11
1.303	1	3	3	1.48944e+12
1.304	1	4	4	7.33028e+11
1.305	1	5	5	1.59558e+12
1.306	1	6	6	1.02358e+12
1.307	1	7	7	5.05437e+11
1.308	1	8	8	1.03484e+12
1.309	1	9	9	8.64217e+11
1.31	1	10	10	4.84046e+11
1.311	1	1	1	2.18953e+11
1.312	1	2	2	5.4512e+11
1.313	1	3	3	2.05448e+12
1.314	1	4	4	6.42033e+11
1.315	1	5	5	1.91821e+12
1.316	1	6	6	9.86183e+11
1.317	1	7	7	4.45596e+11
1.318	1	8	8	8.21597e+11
1.319	1	9	9	8.98752e+11
1.32	1	10	10	5.09117e+11
1.321	1	1	1	2.1709e+11
1.322	1	2	2	9.12093e+11
1.323	1	3	3	2.6129e+12
1.324	1	4	4	5.64147e+11
1.325	1	5	5	2.06341e+12
1.326	1	6	6	9.26916e+11
1.327	1	7	7	4.9721e+11
1.328	1	8	8	6.16406e+11
1.329	1	9	9	8.39939e+11
1.33	1	10	10	4.83141e+11
1.331	1	1	1	2.42098e+11
1.332	1	2	2	1.34748e+12
1.333	1	3	3	3.08888e+12
1.334	1	4	4	5.19058e+11
1.335	1	5	5	2.00623e+12
1.336	1	6	6	8.47469e+11
1.337	1	7	7	6.81705e+11
1.338	1	8	8	4.59322e+11
1.339	1	9	9	7.35772e+11
1.34	1	10	10	4.2538e+11
1.341	1	1	1	2.71843e+11
1.342	1	2	2	1.74171e+12
1.343	1	3	3	3.41924e+12
1.344	1	4	4	5.26034e+11
1.345	1	5	5	1.77948e+12
1.346	1	6	6	7.59912e+11
1.347	1	7	7	9.75993e+11
1.348	1	8	8	3.7964e+11
1.349	1	9	9	6.50418e+11
1.35	1	10	10	3.71019e+11
1.351	1	1	1	2.96421e+11
1.352	1	2	2	2.00045e+12
1.353	1	3	3	3.56835e+12
1.354	1	4	4	5.96265e+11
1.355	1	5	5	1.45712e+12
1.356	1	6	6	6.75983e+11
1.357	1	7	7	1.31218e+12
1.358	1	8	8	3.93813e+11
1.359	1	9	9	6.38057e+11
1.36	1	10	10	3.56587e+11
1.361	1	1	1	3.17623e+11
1.362	1	2	2	2.0639e+12
1.363	1	3	3	3.53261e+12
1.364	1	4	4	7.29177e+11
1.365	1	5	5	1.1263e+12
1.366	1	6	6	6.06416e+11
1.367	1	7	7	1.59944e+12
1.368	1	8	8	5.01987e+11
1.369	1	9	9	7.21823e+11
1.37	1	10	10	4.06134e+11
1.371	1	1	1	3.42048e+11
1.372	1	2	2	1.9325e+12
1.373	1	3	3	3.33444e+12
1.374	1	4	4	9.12199e+11
1.375	1	5	5	8.67026e+11
1.376	1	6	6	5.5567e+11
1.377	1	7	7	1.75013e+12
1.378	1	8	8	6.89746e+11
1.379	1	9	9	8.82909e+11
1.38	1	10	10	5.21372e+11
1.381	1	1	1	3.74982e+11
1.382	1	2	2	1.65746e+12
1.383	1	3	3	3.01338e+12
1.384	1	4	4	1.12093e+12
1.385	1	5	5	7.27725e+11
1.386	1	6	6	5.20205e+11
1.387	1	7	7	1.71025e+12
1.388	1	8	8	9.32026e+11
1.389	1	9	9	1.06984e+12
1.39	1	10	10	6.77054e+11
1.391	1	1	1	4.13896e+11
1.392	1	2	2	1.32078e+12
1.393	1	3	3	2.61981e+12
1.394	1	4	4	1.32222e+12
1.395	1	5	5	7.15178e+11
1.396	1	6	6	4.9045e+11
1.397	1	7	7	1.48536e+12
1.398	1	8	8	1.20081e+12
1.399	1	9	9	1.2199e+12
1.4	1	10	10	8.30853e+11
1.401	1	1	1	4.48507e+11
1.402	1	2	2	1.01045e+12
1.403	1	3	3	2.19547e+12
1.404	1	4	4	1.48565e+12
1.405	1	5	5	7.94844e+11
1.406	1	6	6	4.5585e+11
1.407	1	7	7	1.14257e+12
1.408	1	8	8	1.46765e+12
1.409	1	9	9	1.27809e+12
1.41	1	10	10	9.33394e+11
1.411	1	1	1	4.63661e+11
1.412	1	2	2	7.95564e+11
1.413	1	3	3	1.77577e+12
1.414	1	4	4	1.58696e+12
1.415	1	5	5	9.07379e+11
1.416	1	6	6	4.09785e+11
1.417	1	7	7	7.8154e+11
1.418	1	8	8	1.70962e+12
1.419	1	9	9	1.22218e+12
1.42	1	10	10	9.46929e+11
1.421	1	1	1	4.46976e+11
1.422	1	2	2	7.08657e+11
1.423	1	3	3	1.38446e+12
1.424	1	4	4	1.6194e+12
1.425	1	5	5	9.92044e+11
1.426	1	6	6	3.54952e+11
1.427	1	7	7	5.16795e+11
1.428	1	8	8	1.91288e+12
1.429	1	9	9	1.06306e+12
1.43	1	10	10	8.62574e+11
1.431	1	1	1	3.96733e+11
1.432	1	2	2	7.38938e+11
1.433	1	3	3	1.03988e+12
1.434	1	4	4	1.59343e+12
1.435	1	5	5	1.00328e+12
1.436	1	6	6	3.02999e+11
1.437	1	7	7	4.29576e+11
1.438	1	8	8	2.06808e+12
1.439	1	9	9	8.40211e+11
1.44	1	10	10	7.03836e+11
1.441	1	1	1	3.24015e+11
1.442	1	2	2	8.39561e+11
1.443	1	3	3	7.59938e+11
1.444	1	4	4	1.53561e+12
1.445	1	5	5	9.23061e+11
1.446	1	6	6	2.72448e+11
1.447	1	7	7	5.44014e+11
1.448	1	8	8	2.17267e+12
1.449	1	9	9	6.0704e+11
1.45	1	10	10	5.19958e+11
1.451	1	1	1	2.50197e+11
1.452	1	2	2	9.47478e+11
1.453	1	3	3	5.62626e+11
1.454	1	4	4	1.48633e+12
1.455	1	5	5	7.67579e+11
1.456	1	6	6	2.85132e+11
1.457	1	7	7	8.15714e+11
1.458	1	8	8	2.22391e+12
1.459	1	9	9	4.1154e+11
1.46	1	10	10	3.74198e+11
1.461	1	1	1	2.02143e+11
1.462	1	2	2	1.00716e+12
1.463	1	3	3	4.64804e+11
1.464	1	4	4	1.48424e+12
1.465	1	5	5	5.76797e+11
1.466	1	6	6	3.57348e+11
1.467	1	7	7	1.14681e+12
1.468	1	8	8	2.21635e+12
1.469	1	9	9	2.81605e+11
1.47	1	10	10	3.2002e+11
1.471	1	1	1	2.01445e+11
1.472	1	2	2	9.8165e+11
1.473	1	3	3	4.76087e+11
1.474	1	4	4	1.55335e+12
1.475	1	5	5	4.005e+11
1.476	1	6	6	4.92644e+11
1.477	1	7	7	1.42133e+12
1.478	1	8	8	2.14334e+12
1.479	1	9	9	2.21637e+11
1.48	1	10	10	3.85306e+11
1.481	1	1	1	2.56954e+11
1.482	1	2	2	8.68152e+11
1.483	1	3	3	5.90034e+11
1.484	1	4	4	1.7002e+12
1.485	1	5	5	2.84282e+11
1.486	1	6	6	6.79014e+11
1.487	1	7	7	1.54697e+12
1.488	1	8	8	1.99842e+12
1.489	1	9	9	2.15682e+11
1.49	1	10	10	5.62872e+11
1.491	1	1	1	3.61224e+11
1.492	1	2	2	6.92768e+11
1.493	1	3	3	7.80115e+11
1.494	1	4	4	1.90699e+12
1.495	1	5	5	2.54463e+11
1.496	1	6	6	8.9004e+11
1.497	1	7	7	1.48253e+12
1.498	1	8	8	1.77689e+12
1.499	1	9	9	2.38973e+11
1.5	1	10	10	8.10232e+11
1.501	1	1	1	8.08353e+11
1.502	1	2	2	5.15232e+11
1.503	1	3	3	2.52034e+12
1.504	1	4	4	1.35902e+12
1.505	1	5	5	1.2709e+12
1.506	1	6	6	8.72609e+11
1.507	1	7	7	4.63595e+11
1.508	1	8	8	2.11453e+11
1.509	1	9	9	7.20254e+11
1.51	1	10	10	9.03984e+11
1.511	1	1	1	6.05549e+11
1.512	1	2	2	5.52907e+11
1.513	1	3	3	2.58863e+12
1.514	1	4	4	1.39312e+12
1.515	1	5	5	1.37577e+12
1.516	1	6	6	1.07878e+12
1.517	1	7	7	4.19896e+11
1.518	1	8	8	1.72445e+11
1.519	1	9	9	7.01469e+11
1.52	1	10	10	8.59237e+11
1.521	1	1	1	4.35705e+11
1.522	1	2	2	6.55337e+11
1.523	1	3	3	2.42772e+12
1.524	1	4	4	1.47553e+12
1.525	1	5	5	1.41857e+12
1.526	1	6	6	1.28405e+12
1.527	1	7	7	3.662e+11
1.528	1	8	8	2.15748e+11
1.529	1	9	9	7.11968e+11
1.53	1	10	10	8.21687e+11
1.531	1	1	1	3.26576e+11
1.532	1	2	2	8.15871e+11
1.533	1	3	3	2.09122e+12
1.534	1	4	4	1.59131e+12
1.535	1	5	5	1.40622e+12
1.536	1	6	6	1.45734e+12
1.537	1	7	7	3.12337e+11
1.538	1	8	8	3.1914e+11
1.539	1	9	9	7.39495e+11
1.54	1	10	10	7.91625e+11
1.541	1	1	1	2.86457e+11
1.542	1	2	2	1.01519e+12
1.543	1	3	3	1.68591e+12
1.544	1	4	4	1.70598e+12
1.545	1	5	5	1.34962e+12
1.546	1	6	6	1.57219e+12
1.547	1	7	7	2.75748e+11
1.548	1	8	8	4.38073e+11
