% time	cellId	IMSI	RNTI	rsrp	sinr
0.0112143	0	5	5	1.55976e-19	2.87762
0.0112143	0	6	6	1.1889e-19	1.75149
0.0112143	0	6	6	1.1889e-19	1.75149
0.0112143	0	7	7	4.66876e-20	0.718123
0.0112143	0	7	7	4.66876e-20	0.718123
0.0112143	0	8	8	3.86096e-20	0.548241
0.0112143	0	8	8	3.86096e-20	0.548241
0.0112143	0	9	9	2.97611e-20	0.451771
0.0112143	0	9	9	2.97611e-20	0.451771
0.0112143	0	10	10	1.08363e-06	1.41985e+13
0.0112143	0	10	10	1.08363e-06	1.41985e+13
0.0132143	0	1	1	7.94458e-17	1414.95
0.0132143	0	1	1	7.94458e-17	1414.95
0.0132143	0	2	2	2.17852e-18	37.1387
0.0132143	0	2	2	2.17852e-18	37.1387
0.0132143	0	3	3	1.81786e-18	30.3033
0.0132143	0	3	3	1.81786e-18	30.3033
0.0132143	0	4	4	1.80599e-19	2.17332
0.0132143	0	4	4	1.80599e-19	2.17332
0.0132143	0	5	5	1.61456e-19	3.13996
0.0132143	0	5	5	1.61456e-19	3.13996
0.0132143	0	6	6	1.17412e-19	1.70409
0.0132143	0	6	6	1.17412e-19	1.70409
0.0132143	0	7	7	4.65752e-20	0.727911
0.0132143	0	7	7	4.65752e-20	0.727911
0.0132143	0	8	8	3.79834e-20	0.538917
0.0132143	0	8	8	3.79834e-20	0.538917
0.0132143	0	9	9	2.95933e-20	0.452152
0.0132143	0	9	9	2.95933e-20	0.452152
0.0132143	0	10	10	1.05125e-06	1.33389e+13
0.0132143	0	10	10	1.05125e-06	1.33389e+13
0.0152143	0	1	1	8.08522e-17	1440.43
0.0152143	0	1	1	8.08522e-17	1440.43
0.0152143	0	2	2	2.21146e-18	39.108
0.0152143	0	2	2	2.21146e-18	39.108
0.0152143	0	3	3	1.83037e-18	30.3285
0.0152143	0	3	3	1.83037e-18	30.3285
0.0152143	0	4	4	1.74947e-19	2.1318
0.0152143	0	4	4	1.74947e-19	2.1318
0.0152143	0	5	5	1.67766e-19	3.42311
0.0152143	0	5	5	1.67766e-19	3.42311
0.0152143	0	6	6	1.15919e-19	1.65508
0.0152143	0	6	6	1.15919e-19	1.65508
0.0152143	0	7	7	4.65543e-20	0.735251
0.0152143	0	7	7	4.65543e-20	0.735251
0.0152143	0	8	8	3.74555e-20	0.532279
0.0152143	0	8	8	3.74555e-20	0.532279
0.0152143	0	9	9	2.94743e-20	0.453236
0.0152143	0	9	9	2.94743e-20	0.453236
0.0152143	0	10	10	1.02058e-06	1.25507e+13
0.0152143	0	10	10	1.02058e-06	1.25507e+13
0.0172143	0	1	1	8.21076e-17	1462.62
0.0172143	0	1	1	8.21076e-17	1462.62
0.0172143	0	2	2	2.25168e-18	41.2207
0.0172143	0	2	2	2.25168e-18	41.2207
0.0172143	0	3	3	1.83986e-18	30.2765
0.0172143	0	3	3	1.83986e-18	30.2765
0.0172143	0	4	4	1.7041e-19	2.11881
0.0172143	0	4	4	1.7041e-19	2.11881
0.0172143	0	5	5	1.74768e-19	3.72566
0.0172143	0	5	5	1.74768e-19	3.72566
0.0172143	0	6	6	1.14407e-19	1.6051
0.0172143	0	6	6	1.14407e-19	1.6051
0.0172143	0	7	7	4.6576e-20	0.74009
0.0172143	0	7	7	4.6576e-20	0.74009
0.0172143	0	8	8	3.70134e-20	0.528571
0.0172143	0	8	8	3.70134e-20	0.528571
0.0172143	0	9	9	2.93926e-20	0.454987
0.0172143	0	9	9	2.93926e-20	0.454987
0.0172143	0	10	10	9.91579e-07	1.18367e+13
0.0172143	0	10	10	9.91579e-07	1.18367e+13
0.0192143	0	1	1	8.32377e-17	1481.66
0.0192143	0	1	1	8.32377e-17	1481.66
0.0192143	0	2	2	2.29781e-18	43.4586
0.0192143	0	2	2	2.29781e-18	43.4586
0.0192143	0	3	3	1.84673e-18	30.1443
0.0192143	0	3	3	1.84673e-18	30.1443
0.0192143	0	4	4	1.66831e-19	2.13379
0.0192143	0	4	4	1.66831e-19	2.13379
0.0192143	0	5	5	1.8237e-19	4.04606
0.0192143	0	5	5	1.8237e-19	4.04606
0.0192143	0	6	6	1.12878e-19	1.55481
0.0192143	0	6	6	1.12878e-19	1.55481
0.0192143	0	7	7	4.66114e-20	0.742324
0.0192143	0	7	7	4.66114e-20	0.742324
0.0192143	0	8	8	3.66509e-20	0.528008
0.0192143	0	8	8	3.66509e-20	0.528008
0.0192143	0	9	9	2.93408e-20	0.457254
0.0192143	0	9	9	2.93408e-20	0.457254
0.0192143	0	10	10	9.64223e-07	1.11993e+13
0.0192143	0	10	10	9.64223e-07	1.11993e+13
0.0212143	0	1	1	8.42593e-17	1497.68
0.0212143	0	1	1	8.42593e-17	1497.68
0.0212143	0	2	2	2.34888e-18	45.8028
0.0212143	0	2	2	2.34888e-18	45.8028
0.0212143	0	3	3	1.85125e-18	29.9314
0.0212143	0	3	3	1.85125e-18	29.9314
0.0212143	0	4	4	1.64105e-19	2.17583
0.0212143	0	4	4	1.64105e-19	2.17583
0.0212143	0	5	5	1.90504e-19	4.38263
0.0212143	0	5	5	1.90504e-19	4.38263
0.0212143	0	6	6	1.1134e-19	1.50486
0.0212143	0	6	6	1.1134e-19	1.50486
0.0212143	0	7	7	4.66411e-20	0.741834
0.0212143	0	7	7	4.66411e-20	0.741834
0.0212143	0	8	8	3.63648e-20	0.530687
0.0212143	0	8	8	3.63648e-20	0.530687
0.0212143	0	9	9	2.9314e-20	0.460072
0.0212143	0	9	9	2.9314e-20	0.460072
0.0212143	0	10	10	9.38518e-07	1.0641e+13
0.0212143	0	10	10	9.38518e-07	1.0641e+13
0.0232143	0	1	1	8.51828e-17	1510.49
0.0232143	0	1	1	8.51828e-17	1510.49
0.0232143	0	2	2	2.40412e-18	48.2336
0.0232143	0	2	2	2.40412e-18	48.2336
0.0232143	0	3	3	1.85361e-18	29.6428
0.0232143	0	3	3	1.85361e-18	29.6428
0.0232143	0	4	4	1.62157e-19	2.24362
0.0232143	0	4	4	1.62157e-19	2.24362
0.0232143	0	5	5	1.99115e-19	4.73357
0.0232143	0	5	5	1.99115e-19	4.73357
0.0232143	0	6	6	1.09797e-19	1.45589
0.0232143	0	6	6	1.09797e-19	1.45589
0.0232143	0	7	7	4.66521e-20	0.738591
0.0232143	0	7	7	4.66521e-20	0.738591
0.0232143	0	8	8	3.61534e-20	0.536667
0.0232143	0	8	8	3.61534e-20	0.536667
0.0232143	0	9	9	2.93088e-20	0.463426
0.0232143	0	9	9	2.93088e-20	0.463426
0.0232143	0	10	10	9.1448e-07	1.0165e+13
0.0232143	0	10	10	9.1448e-07	1.0165e+13
0.0252143	0	1	1	8.60151e-17	1520.06
0.0252143	0	1	1	8.60151e-17	1520.06
0.0252143	0	2	2	2.46295e-18	50.7358
0.0252143	0	2	2	2.46295e-18	50.7358
0.0252143	0	3	3	1.85393e-18	29.2806
0.0252143	0	3	3	1.85393e-18	29.2806
0.0252143	0	4	4	1.60927e-19	2.33553
0.0252143	0	4	4	1.60927e-19	2.33553
0.0252143	0	5	5	2.08154e-19	5.09697
0.0252143	0	5	5	2.08154e-19	5.09697
0.0252143	0	6	6	1.08259e-19	1.40829
0.0252143	0	6	6	1.08259e-19	1.40829
0.0252143	0	7	7	4.66352e-20	0.732602
0.0252143	0	7	7	4.66352e-20	0.732602
0.0252143	0	8	8	3.60154e-20	0.545849
0.0252143	0	8	8	3.60154e-20	0.545849
0.0252143	0	9	9	2.93227e-20	0.467266
0.0252143	0	9	9	2.93227e-20	0.467266
0.0252143	0	10	10	8.92137e-07	9.7743e+12
0.0252143	0	10	10	8.92137e-07	9.7743e+12
0.0272143	0	1	1	8.67611e-17	1526.39
0.0272143	0	1	1	8.67611e-17	1526.39
0.0272143	0	2	2	2.52482e-18	53.2856
0.0272143	0	2	2	2.52482e-18	53.2856
0.0272143	0	3	3	1.85234e-18	28.8471
0.0272143	0	3	3	1.85234e-18	28.8471
0.0272143	0	4	4	1.60363e-19	2.44964
0.0272143	0	4	4	1.60363e-19	2.44964
0.0272143	0	5	5	2.17577e-19	5.47085
0.0272143	0	5	5	2.17577e-19	5.47085
0.0272143	0	6	6	1.06733e-19	1.36285
0.0272143	0	6	6	1.06733e-19	1.36285
0.0272143	0	7	7	4.65843e-20	0.723914
0.0272143	0	7	7	4.65843e-20	0.723914
0.0272143	0	8	8	3.59497e-20	0.558305
0.0272143	0	8	8	3.59497e-20	0.558305
0.0272143	0	9	9	2.93536e-20	0.471539
0.0272143	0	9	9	2.93536e-20	0.471539
0.0272143	0	10	10	8.71512e-07	9.46962e+12
0.0272143	0	10	10	8.71512e-07	9.46962e+12
0.0292143	0	1	1	8.74245e-17	1529.52
0.0292143	0	1	1	8.74245e-17	1529.52
0.0292143	0	2	2	2.58927e-18	55.8599
0.0292143	0	2	2	2.58927e-18	55.8599
0.0292143	0	3	3	1.84892e-18	28.3451
0.0292143	0	3	3	1.84892e-18	28.3451
0.0292143	0	4	4	1.60418e-19	2.5837
0.0292143	0	4	4	1.60418e-19	2.5837
0.0292143	0	5	5	2.27347e-19	5.85314
0.0292143	0	5	5	2.27347e-19	5.85314
0.0292143	0	6	6	1.05228e-19	1.32014
0.0292143	0	6	6	1.05228e-19	1.32014
0.0292143	0	7	7	4.64948e-20	0.712485
0.0292143	0	7	7	4.64948e-20	0.712485
0.0292143	0	8	8	3.59556e-20	0.573935
0.0292143	0	8	8	3.59556e-20	0.573935
0.0292143	0	9	9	2.93999e-20	0.476226
0.0292143	0	9	9	2.93999e-20	0.476226
0.0292143	0	10	10	8.52629e-07	9.25208e+12
0.0292143	0	10	10	8.52629e-07	9.25208e+12
0.0312143	0	1	1	8.8008e-17	1529.48
0.0312143	0	1	1	8.8008e-17	1529.48
0.0312143	0	2	2	2.65582e-18	58.4262
0.0312143	0	2	2	2.65582e-18	58.4262
0.0312143	0	3	3	1.84375e-18	27.7781
0.0312143	0	3	3	1.84375e-18	27.7781
0.0312143	0	4	4	1.61048e-19	2.73495
0.0312143	0	4	4	1.61048e-19	2.73495
0.0312143	0	5	5	2.37425e-19	6.2423
0.0312143	0	5	5	2.37425e-19	6.2423
0.0312143	0	6	6	1.03751e-19	1.28062
0.0312143	0	6	6	1.03751e-19	1.28062
0.0312143	0	7	7	4.63637e-20	0.698459
0.0312143	0	7	7	4.63637e-20	0.698459
0.0312143	0	8	8	3.60316e-20	0.592584
0.0312143	0	8	8	3.60316e-20	0.592584
0.0312143	0	9	9	2.94602e-20	0.481284
0.0312143	0	9	9	2.94602e-20	0.481284
0.0312143	0	10	10	8.35507e-07	9.12236e+12
0.0312143	0	10	10	8.35507e-07	9.12236e+12
0.0332143	0	1	1	8.85137e-17	1526.34
0.0332143	0	1	1	8.85137e-17	1526.34
0.0332143	0	2	2	2.72406e-18	60.9752
0.0332143	0	2	2	2.72406e-18	60.9752
0.0332143	0	3	3	1.83692e-18	27.1496
0.0332143	0	3	3	1.83692e-18	27.1496
0.0332143	0	4	4	1.62208e-19	2.90114
0.0332143	0	4	4	1.62208e-19	2.90114
0.0332143	0	5	5	2.47777e-19	6.63562
0.0332143	0	5	5	2.47777e-19	6.63562
0.0332143	0	6	6	1.02312e-19	1.24473
0.0332143	0	6	6	1.02312e-19	1.24473
0.0332143	0	7	7	4.61895e-20	0.682113
0.0332143	0	7	7	4.61895e-20	0.682113
0.0332143	0	8	8	3.61761e-20	0.614044
0.0332143	0	8	8	3.61761e-20	0.614044
0.0332143	0	9	9	2.95329e-20	0.486595
0.0332143	0	9	9	2.95329e-20	0.486595
0.0332143	0	10	10	8.20163e-07	9.08061e+12
0.0332143	0	10	10	8.20163e-07	9.08061e+12
0.0352143	0	1	1	8.8944e-17	1520.18
0.0352143	0	1	1	8.8944e-17	1520.18
0.0352143	0	2	2	2.79358e-18	63.4873
0.0352143	0	2	2	2.79358e-18	63.4873
0.0352143	0	3	3	1.82847e-18	26.4638
0.0352143	0	3	3	1.82847e-18	26.4638
0.0352143	0	4	4	1.63856e-19	3.07914
0.0352143	0	4	4	1.63856e-19	3.07914
0.0352143	0	5	5	2.58364e-19	7.03059
0.0352143	0	5	5	2.58364e-19	7.03059
0.0352143	0	6	6	1.00917e-19	1.21283
0.0352143	0	6	6	1.00917e-19	1.21283
0.0352143	0	7	7	4.59719e-20	0.663688
0.0352143	0	7	7	4.59719e-20	0.663688
0.0352143	0	8	8	3.63869e-20	0.638058
0.0352143	0	8	8	3.63869e-20	0.638058
0.0352143	0	9	9	2.96167e-20	0.49209
0.0352143	0	9	9	2.96167e-20	0.49209
0.0352143	0	10	10	8.06607e-07	9.12647e+12
0.0352143	0	10	10	8.06607e-07	9.12647e+12
0.0372143	0	1	1	8.9301e-17	1511.11
0.0372143	0	1	1	8.9301e-17	1511.11
0.0372143	0	2	2	2.86403e-18	65.9434
0.0372143	0	2	2	2.86403e-18	65.9434
0.0372143	0	3	3	1.8185e-18	25.7251
0.0372143	0	3	3	1.8185e-18	25.7251
0.0372143	0	4	4	1.65946e-19	3.2659
0.0372143	0	4	4	1.65946e-19	3.2659
0.0372143	0	5	5	2.69146e-19	7.42371
0.0372143	0	5	5	2.69146e-19	7.42371
0.0372143	0	6	6	9.9573e-20	1.18522
0.0372143	0	6	6	9.9573e-20	1.18522
0.0372143	0	7	7	4.57116e-20	0.643507
0.0372143	0	7	7	4.57116e-20	0.643507
0.0372143	0	8	8	3.66613e-20	0.66433
0.0372143	0	8	8	3.66613e-20	0.66433
0.0372143	0	9	9	2.971e-20	0.497702
0.0372143	0	9	9	2.971e-20	0.497702
0.0372143	0	10	10	7.94848e-07	9.259e+12
0.0372143	0	10	10	7.94848e-07	9.259e+12
0.0392143	0	1	1	8.95868e-17	1499.32
0.0392143	0	1	1	8.95868e-17	1499.32
0.0392143	0	2	2	2.93504e-18	68.3256
