% time	cellId	Interference
4.13793	1	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.13793	2	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.13993	1	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.13993	2	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14193	1	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14193	2	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14393	1	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14393	2	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14593	1	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14593	2	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14793	1	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14793	2	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14993	1	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
4.14993	2	1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 1.32772e-17 
