% time	cellId	IMSI	RNTI	rsrp	sinr
0.00521428	1	5	2	4.05656e-20	0.214911
0.00521428	1	5	2	4.05656e-20	0.214911
0.00521428	1	5	2	4.05656e-20	0.214911
0.00521428	2	2	1	2.22222e-07	2.63065e+12
0.00521428	2	2	1	2.22222e-07	2.63065e+12
0.00521428	2	2	1	2.22222e-07	2.63065e+12
0.00521428	2	2	1	2.22222e-07	2.63065e+12
0.00521428	2	3	2	8.15065e-19	8.12382
0.00521428	2	3	2	8.15065e-19	8.12382
0.00521428	2	3	2	8.15065e-19	8.12382
0.00521428	2	3	2	8.15065e-19	8.12382
0.00521428	3	3	1	1.82517e-20	0.0107746
0.00521428	3	3	1	1.82517e-20	0.0107746
0.00521428	3	3	1	1.82517e-20	0.0107746
0.00521428	3	3	1	1.82517e-20	0.0107746
0.00521428	4	4	1	7.52536e-19	11.2506
0.00521428	4	4	1	7.52536e-19	11.2506
0.00521428	4	4	1	7.52536e-19	11.2506
0.00521428	4	4	1	7.52536e-19	11.2506
0.00521428	5	5	1	6.2562e-20	0.432171
0.00521428	5	5	1	6.2562e-20	0.432171
0.00521428	5	5	1	6.2562e-20	0.432171
0.00521428	5	5	1	6.2562e-20	0.432171
0.00721428	1	1	1	2.22222e-07	1.95907e+12
0.00721428	1	1	1	2.22222e-07	1.95907e+12
0.00721428	1	1	1	2.22222e-07	1.95907e+12
0.00721428	1	1	1	2.22222e-07	1.95907e+12
0.00721428	1	5	2	4.05656e-20	0.214911
0.00721428	1	5	2	4.05656e-20	0.214911
0.00721428	1	5	2	4.05656e-20	0.214911
0.00721428	1	5	2	4.05656e-20	0.214911
0.00721428	2	2	1	2.22222e-07	2.63065e+12
0.00721428	2	2	1	2.22222e-07	2.63065e+12
0.00721428	2	2	1	2.22222e-07	2.63065e+12
0.00721428	2	2	1	2.22222e-07	2.63065e+12
0.00721428	2	3	2	8.15065e-19	8.12382
0.00721428	2	3	2	8.15065e-19	8.12382
0.00721428	2	3	2	8.15065e-19	8.12382
0.00721428	2	3	2	8.15065e-19	8.12382
0.00721428	3	3	1	1.82517e-20	0.0107746
0.00721428	3	3	1	1.82517e-20	0.0107746
0.00721428	3	3	1	1.82517e-20	0.0107746
0.00721428	3	3	1	1.82517e-20	0.0107746
0.00721428	4	4	1	7.52536e-19	11.2506
0.00721428	4	4	1	7.52536e-19	11.2506
0.00721428	4	4	1	7.52536e-19	11.2506
0.00721428	4	4	1	7.52536e-19	11.2506
0.00721428	5	5	1	6.2562e-20	0.432171
0.00721428	5	5	1	6.2562e-20	0.432171
0.00721428	5	5	1	6.2562e-20	0.432171
0.00721428	5	5	1	6.2562e-20	0.432171
0.00921428	1	1	1	2.22222e-07	1.95907e+12
0.00921428	1	1	1	2.22222e-07	1.95907e+12
0.00921428	1	1	1	2.22222e-07	1.95907e+12
0.00921428	1	1	1	2.22222e-07	1.95907e+12
0.00921428	1	5	2	4.05656e-20	0.214911
0.00921428	1	5	2	4.05656e-20	0.214911
0.00921428	1	5	2	4.05656e-20	0.214911
0.00921428	1	5	2	4.05656e-20	0.214911
0.00921428	2	2	1	2.22222e-07	2.63065e+12
0.00921428	2	2	1	2.22222e-07	2.63065e+12
0.00921428	2	2	1	2.22222e-07	2.63065e+12
0.00921428	2	2	1	2.22222e-07	2.63065e+12
0.00921428	2	3	2	8.15065e-19	8.12382
0.00921428	2	3	2	8.15065e-19	8.12382
0.00921428	2	3	2	8.15065e-19	8.12382
0.00921428	2	3	2	8.15065e-19	8.12382
0.00921428	3	3	1	1.82517e-20	0.0107746
0.00921428	3	3	1	1.82517e-20	0.0107746
0.00921428	3	3	1	1.82517e-20	0.0107746
0.00921428	3	3	1	1.82517e-20	0.0107746
0.00921428	4	4	1	7.52536e-19	11.2506
0.00921428	4	4	1	7.52536e-19	11.2506
0.00921428	4	4	1	7.52536e-19	11.2506
0.00921428	4	4	1	7.52536e-19	11.2506
0.00921428	5	5	1	6.2562e-20	0.432171
0.00921428	5	5	1	6.2562e-20	0.432171
0.00921428	5	5	1	6.2562e-20	0.432171
0.00921428	5	5	1	6.2562e-20	0.432171
0.0112143	1	1	1	2.22222e-07	1.95907e+12
0.0112143	1	1	1	2.22222e-07	1.95907e+12
0.0112143	1	1	1	2.22222e-07	1.95907e+12
0.0112143	1	1	1	2.22222e-07	1.95907e+12
0.0112143	1	5	2	4.05656e-20	0.214911
0.0112143	1	5	2	4.05656e-20	0.214911
0.0112143	1	5	2	4.05656e-20	0.214911
0.0112143	1	5	2	4.05656e-20	0.214911
0.0112143	2	2	1	2.22222e-07	2.63065e+12
0.0112143	2	2	1	2.22222e-07	2.63065e+12
0.0112143	2	2	1	2.22222e-07	2.63065e+12
0.0112143	2	2	1	2.22222e-07	2.63065e+12
0.0112143	2	3	2	8.15065e-19	8.12382
0.0112143	2	3	2	8.15065e-19	8.12382
0.0112143	2	3	2	8.15065e-19	8.12382
0.0112143	2	3	2	8.15065e-19	8.12382
0.0112143	3	3	1	1.82517e-20	0.0107746
0.0112143	3	3	1	1.82517e-20	0.0107746
0.0112143	3	3	1	1.82517e-20	0.0107746
0.0112143	3	3	1	1.82517e-20	0.0107746
0.0112143	4	4	1	7.52536e-19	11.2506
0.0112143	4	4	1	7.52536e-19	11.2506
0.0112143	4	4	1	7.52536e-19	11.2506
0.0112143	4	4	1	7.52536e-19	11.2506
0.0112143	5	5	1	6.2562e-20	0.432171
0.0112143	5	5	1	6.2562e-20	0.432171
0.0112143	5	5	1	6.2562e-20	0.432171
0.0112143	5	5	1	6.2562e-20	0.432171
0.0132143	1	1	1	2.22222e-07	1.95907e+12
0.0132143	1	1	1	2.22222e-07	1.95907e+12
0.0132143	1	1	1	2.22222e-07	1.95907e+12
0.0132143	1	1	1	2.22222e-07	1.95907e+12
0.0132143	1	5	2	4.05656e-20	0.214911
0.0132143	1	5	2	4.05656e-20	0.214911
0.0132143	1	5	2	4.05656e-20	0.214911
0.0132143	1	5	2	4.05656e-20	0.214911
0.0132143	2	2	1	2.22222e-07	2.63065e+12
0.0132143	2	2	1	2.22222e-07	2.63065e+12
0.0132143	2	2	1	2.22222e-07	2.63065e+12
0.0132143	2	2	1	2.22222e-07	2.63065e+12
0.0132143	2	3	2	8.15065e-19	8.12382
0.0132143	2	3	2	8.15065e-19	8.12382
0.0132143	2	3	2	8.15065e-19	8.12382
0.0132143	2	3	2	8.15065e-19	8.12382
0.0132143	3	3	1	1.82517e-20	0.0107746
0.0132143	3	3	1	1.82517e-20	0.0107746
0.0132143	3	3	1	1.82517e-20	0.0107746
0.0132143	3	3	1	1.82517e-20	0.0107746
0.0132143	4	4	1	7.52536e-19	11.2506
0.0132143	4	4	1	7.52536e-19	11.2506
0.0132143	4	4	1	7.52536e-19	11.2506
0.0132143	4	4	1	7.52536e-19	11.2506
0.0132143	5	5	1	6.2562e-20	0.432171
0.0132143	5	5	1	6.2562e-20	0.432171
0.0132143	5	5	1	6.2562e-20	0.432171
0.0132143	5	5	1	6.2562e-20	0.432171
0.0152143	1	1	1	2.22222e-07	1.95907e+12
0.0152143	1	1	1	2.22222e-07	1.95907e+12
0.0152143	1	1	1	2.22222e-07	1.95907e+12
0.0152143	1	1	1	2.22222e-07	1.95907e+12
0.0152143	1	5	2	4.05656e-20	0.214911
0.0152143	1	5	2	4.05656e-20	0.214911
0.0152143	1	5	2	4.05656e-20	0.214911
0.0152143	1	5	2	4.05656e-20	0.214911
0.0152143	2	2	1	2.22222e-07	2.63065e+12
0.0152143	2	2	1	2.22222e-07	2.63065e+12
0.0152143	2	2	1	2.22222e-07	2.63065e+12
0.0152143	2	2	1	2.22222e-07	2.63065e+12
0.0152143	2	3	2	8.15065e-19	8.12382
0.0152143	2	3	2	8.15065e-19	8.12382
0.0152143	2	3	2	8.15065e-19	8.12382
0.0152143	2	3	2	8.15065e-19	8.12382
0.0152143	3	3	1	1.82517e-20	0.0107746
0.0152143	3	3	1	1.82517e-20	0.0107746
0.0152143	3	3	1	1.82517e-20	0.0107746
0.0152143	3	3	1	1.82517e-20	0.0107746
0.0152143	4	4	1	7.52536e-19	11.2506
0.0152143	4	4	1	7.52536e-19	11.2506
0.0152143	4	4	1	7.52536e-19	11.2506
0.0152143	4	4	1	7.52536e-19	11.2506
0.0152143	5	5	1	6.2562e-20	0.432171
0.0152143	5	5	1	6.2562e-20	0.432171
0.0152143	5	5	1	6.2562e-20	0.432171
0.0152143	5	5	1	6.2562e-20	0.432171
0.0172143	1	1	1	2.22222e-07	1.95907e+12
0.0172143	1	1	1	2.22222e-07	1.95907e+12
0.0172143	1	1	1	2.22222e-07	1.95907e+12
0.0172143	1	1	1	2.22222e-07	1.95907e+12
0.0172143	1	5	2	4.05656e-20	0.214911
0.0172143	1	5	2	4.05656e-20	0.214911
0.0172143	1	5	2	4.05656e-20	0.214911
0.0172143	1	5	2	4.05656e-20	0.214911
0.0172143	2	2	1	2.22222e-07	2.63065e+12
0.0172143	2	2	1	2.22222e-07	2.63065e+12
0.0172143	2	2	1	2.22222e-07	2.63065e+12
0.0172143	2	2	1	2.22222e-07	2.63065e+12
0.0172143	2	3	2	8.15065e-19	8.12382
0.0172143	2	3	2	8.15065e-19	8.12382
0.0172143	2	3	2	8.15065e-19	8.12382
0.0172143	2	3	2	8.15065e-19	8.12382
0.0172143	3	3	1	1.82517e-20	0.0107746
0.0172143	3	3	1	1.82517e-20	0.0107746
0.0172143	3	3	1	1.82517e-20	0.0107746
0.0172143	3	3	1	1.82517e-20	0.0107746
0.0172143	4	4	1	7.52536e-19	11.2506
0.0172143	4	4	1	7.52536e-19	11.2506
0.0172143	4	4	1	7.52536e-19	11.2506
0.0172143	4	4	1	7.52536e-19	11.2506
0.0172143	5	5	1	6.2562e-20	0.432171
0.0172143	5	5	1	6.2562e-20	0.432171
0.0172143	5	5	1	6.2562e-20	0.432171
0.0172143	5	5	1	6.2562e-20	0.432171
0.0192143	1	1	1	2.22222e-07	1.95907e+12
0.0192143	1	1	1	2.22222e-07	1.95907e+12
0.0192143	1	1	1	2.22222e-07	1.95907e+12
0.0192143	1	1	1	2.22222e-07	1.95907e+12
0.0192143	1	5	2	4.05656e-20	0.214911
0.0192143	1	5	2	4.05656e-20	0.214911
0.0192143	1	5	2	4.05656e-20	0.214911
0.0192143	1	5	2	4.05656e-20	0.214911
0.0192143	2	2	1	2.22222e-07	2.63065e+12
0.0192143	2	2	1	2.22222e-07	2.63065e+12
0.0192143	2	2	1	2.22222e-07	2.63065e+12
0.0192143	2	2	1	2.22222e-07	2.63065e+12
0.0192143	2	3	2	8.15065e-19	8.12382
0.0192143	2	3	2	8.15065e-19	8.12382
0.0192143	2	3	2	8.15065e-19	8.12382
0.0192143	2	3	2	8.15065e-19	8.12382
0.0192143	3	3	1	1.82517e-20	0.0107746
0.0192143	3	3	1	1.82517e-20	0.0107746
0.0192143	3	3	1	1.82517e-20	0.0107746
0.0192143	3	3	1	1.82517e-20	0.0107746
0.0192143	4	4	1	7.52536e-19	11.2506
0.0192143	4	4	1	7.52536e-19	11.2506
0.0192143	4	4	1	7.52536e-19	11.2506
0.0192143	4	4	1	7.52536e-19	11.2506
0.0192143	5	5	1	6.2562e-20	0.432171
0.0192143	5	5	1	6.2562e-20	0.432171
0.0192143	5	5	1	6.2562e-20	0.432171
0.0192143	5	5	1	6.2562e-20	0.432171
0.0212143	1	1	1	2.22222e-07	1.95907e+12
0.0212143	1	1	1	2.22222e-07	1.95907e+12
0.0212143	1	1	1	2.22222e-07	1.95907e+12
0.0212143	1	1	1	2.22222e-07	1.95907e+12
0.0212143	1	5	2	4.05656e-20	0.214911
0.0212143	1	5	2	4.05656e-20	0.214911
0.0212143	1	5	2	4.05656e-20	0.214911
0.0212143	1	5	2	4.05656e-20	0.214911
0.0212143	2	2	1	2.22222e-07	2.63065e+12
0.0212143	2	2	1	2.22222e-07	2.63065e+12
0.0212143	2	2	1	2.22222e-07	2.63065e+12
0.0212143	2	2	1	2.22222e-07	2.63065e+12
0.0212143	2	3	2	8.15065e-19	8.12382
0.0212143	2	3	2	8.15065e-19	8.12382
0.0212143	2	3	2	8.15065e-19	8.12382
0.0212143	2	3	2	8.15065e-19	8.12382
0.0212143	3	3	1	1.82517e-20	0.0107746
0.0212143	3	3	1	1.82517e-20	0.0107746
0.0212143	3	3	1	1.82517e-20	0.0107746
0.0212143	3	3	1	1.82517e-20	0.0107746
0.0212143	4	4	1	7.52536e-19	11.2506
0.0212143	4	4	1	7.52536e-19	11.2506
0.0212143	4	4	1	7.52536e-19	11.2506
0.0212143	4	4	1	7.52536e-19	11.2506
0.0212143	5	5	1	6.2562e-20	0.432171
0.0212143	5	5	1	6.2562e-20	0.432171
0.0212143	5	5	1	6.2562e-20	0.432171
0.0212143	5	5	1	6.2562e-20	0.432171
0.0232143	1	1	1	2.22222e-07	1.95907e+12
0.0232143	1	1	1	2.22222e-07	1.95907e+12
0.0232143	1	1	1	2.22222e-07	1.95907e+12
0.0232143	1	1	1	2.22222e-07	1.95907e+12
0.0232143	1	5	2	4.05656e-20	0.214911
0.0232143	1	5	2	4.05656e-20	0.214911
0.0232143	1	5	2	4.05656e-20	0.214911
0.0232143	1	5	2	4.05656e-20	0.214911
0.0232143	2	2	1	2.22222e-07	2.63065e+12
0.0232143	2	2	1	2.22222e-07	2.63065e+12
0.0232143	2	2	1	2.22222e-07	2.63065e+12
0.0232143	2	2	1	2.22222e-07	2.63065e+12
0.0232143	2	3	2	8.15065e-19	8.12382
0.0232143	2	3	2	8.15065e-19	8.12382
0.0232143	2	3	2	8.15065e-19	8.12382
0.0232143	2	3	2	8.15065e-19	8.12382
0.0232143	3	3	1	1.82517e-20	0.0107746
0.0232143	3	3	1	1.82517e-20	0.0107746
0.0232143	3	3	1	1.82517e-20	0.0107746
0.0232143	3	3	1	1.82517e-20	0.0107746
0.0232143	4	4	1	7.52536e-19	11.2506
0.0232143	4	4	1	7.52536e-19	11.2506
0.0232143	4	4	1	7.52536e-19	11.2506
0.0232143	4	4	1	7.52536e-19	11.2506
0.0232143	5	5	1	6.2562e-20	0.432171
0.0232143	5	5	1	6.2562e-20	0.432171
0.0232143	5	5	1	6.2562e-20	0.432171
0.0232143	5	5	1	6.2562e-20	0.432171
0.0252143	1	1	1	2.22222e-07	1.95907e+12
0.0252143	1	1	1	2.22222e-07	1.95907e+12
0.0252143	1	1	1	2.22222e-07	1.95907e+12
0.0252143	1	1	1	2.22222e-07	1.95907e+12
0.0252143	1	5	2	4.05656e-20	0.214911
0.0252143	1	5	2	4.05656e-20	0.214911
0.0252143	1	5	2	4.05656e-20	0.214911
0.0252143	1	5	2	4.05656e-20	0.214911
0.0252143	2	2	1	2.22222e-07	2.63065e+12
0.0252143	2	2	1	2.22222e-07	2.63065e+12
0.0252143	2	2	1	2.22222e-07	2.63065e+12
0.0252143	2	2	1	2.22222e-07	2.63065e+12
0.0252143	2	3	2	8.15065e-19	8.12382
0.0252143	2	3	2	8.15065e-19	8.12382
0.0252143	2	3	2	8.15065e-19	8.12382
0.0252143	2	3	2	8.15065e-19	8.12382
0.0252143	3	3	1	1.82517e-20	0.0107746
0.0252143	3	3	1	1.82517e-20	0.0107746
0.0252143	3	3	1	1.82517e-20	0.0107746
0.0252143	3	3	1	1.82517e-20	0.0107746
0.0252143	4	4	1	7.52536e-19	11.2506
0.0252143	4	4	1	7.52536e-19	11.2506
0.0252143	4	4	1	7.52536e-19	11.2506
0.0252143	4	4	1	7.52536e-19	11.2506
0.0252143	5	5	1	6.2562e-20	0.432171
0.0252143	5	5	1	6.2562e-20	0.432171
0.0252143	5	5	1	6.2562e-20	0.432171
0.0252143	5	5	1	6.2562e-20	0.432171
0.0272143	1	1	1	2.22222e-07	1.95907e+12
0.0272143	1	1	1	2.22222e-07	1.95907e+12
0.0272143	1	1	1	2.22222e-07	1.95907e+12
0.0272143	1	1	1	2.22222e-07	1.95907e+12
0.0272143	1	5	2	4.05656e-20	0.214911
0.0272143	1	5	2	4.05656e-20	0.214911
0.0272143	1	5	2	4.05656e-20	0.214911
0.0272143	1	5	2	4.05656e-20	0.214911
0.0272143	2	2	1	2.22222e-07	2.63065e+12
0.0272143	2	2	1	2.22222e-07	2.63065e+12
0.0272143	2	2	1	2.22222e-07	2.63065e+12
0.0272143	2	2	1	2.22222e-07	2.63065e+12
0.0272143	2	3	2	8.15065e-19	8.12382
0.0272143	2	3	2	8.15065e-19	8.12382
0.0272143	2	3	2	8.15065e-19	8.12382
0.0272143	2	3	2	8.15065e-19	8.12382
0.0272143	3	3	1	1.82517e-20	0.0107746
0.0272143	3	3	1	1.82517e-20	0.0107746
0.0272143	3	3	1	1.82517e-20	0.0107746
0.0272143	3	3	1	1.82517e-20	0.0107746
0.0272143	4	4	1	7.52536e-19	11.2506
0.0272143	4	4	1	7.52536e-19	11.2506
0.0272143	4	4	1	7.52536e-19	11.2506
0.0272143	4	4	1	7.52536e-19	11.2506
0.0272143	5	5	1	6.2562e-20	0.432171
0.0272143	5	5	1	6.2562e-20	0.432171
0.0272143	5	5	1	6.2562e-20	0.432171
0.0272143	5	5	1	6.2562e-20	0.432171
0.0292143	1	1	1	2.22222e-07	1.95907e+12
0.0292143	1	1	1	2.22222e-07	1.95907e+12
0.0292143	1	1	1	2.22222e-07	1.95907e+12
0.0292143	1	1	1	2.22222e-07	1.95907e+12
0.0292143	1	5	2	4.05656e-20	0.214911
0.0292143	1	5	2	4.05656e-20	0.214911
0.0292143	1	5	2	4.05656e-20	0.214911
0.0292143	1	5	2	4.05656e-20	0.214911
0.0292143	2	2	1	2.22222e-07	2.63065e+12
0.0292143	2	2	1	2.22222e-07	2.63065e+12
0.0292143	2	2	1	2.22222e-07	2.63065e+12
0.0292143	2	2	1	2.22222e-07	2.63065e+12
0.0292143	2	3	2	8.15065e-19	8.12382
0.0292143	2	3	2	8.15065e-19	8.12382
0.0292143	2	3	2	8.15065e-19	8.12382
0.0292143	2	3	2	8.15065e-19	8.12382
0.0292143	3	3	1	1.82517e-20	0.0107746
0.0292143	3	3	1	1.82517e-20	0.0107746
0.0292143	3	3	1	1.82517e-20	0.0107746
0.0292143	3	3	1	1.82517e-20	0.0107746
0.0292143	4	4	1	7.52536e-19	11.2506
0.0292143	4	4	1	7.52536e-19	11.2506
0.0292143	4	4	1	7.52536e-19	11.2506
0.0292143	4	4	1	7.52536e-19	11.2506
0.0292143	5	5	1	6.2562e-20	0.432171
0.0292143	5	5	1	6.2562e-20	0.432171
0.0292143	5	5	1	6.2562e-20	0.432171
0.0292143	5	5	1	6.2562e-20	0.432171
0.0312143	1	1	1	2.22222e-07	1.95907e+12
0.0312143	1	1	1	2.22222e-07	1.95907e+12
0.0312143	1	1	1	2.22222e-07	1.95907e+12
0.0312143	1	1	1	2.22222e-07	1.95907e+12
0.0312143	1	5	2	4.05656e-20	0.214911
0.0312143	1	5	2	4.05656e-20	0.214911
0.0312143	1	5	2	4.05656e-20	0.214911
0.0312143	1	5	2	4.05656e-20	0.214911
0.0312143	2	2	1	2.22222e-07	2.63065e+12
0.0312143	2	2	1	2.22222e-07	2.63065e+12
0.0312143	2	2	1	2.22222e-07	2.63065e+12
0.0312143	2	2	1	2.22222e-07	2.63065e+12
0.0312143	2	3	2	8.15065e-19	8.12382
0.0312143	2	3	2	8.15065e-19	8.12382
0.0312143	2	3	2	8.15065e-19	8.12382
0.0312143	2	3	2	8.15065e-19	8.12382
0.0312143	3	3	1	1.82517e-20	0.0107746
0.0312143	3	3	1	1.82517e-20	0.0107746
0.0312143	3	3	1	1.82517e-20	0.0107746
0.0312143	3	3	1	1.82517e-20	0.0107746
0.0312143	4	4	1	7.52536e-19	11.2506
0.0312143	4	4	1	7.52536e-19	11.2506
0.0312143	4	4	1	7.52536e-19	11.2506
0.0312143	4	4	1	7.52536e-19	11.2506
0.0312143	5	5	1	6.2562e-20	0.432171
0.0312143	5	5	1	6.2562e-20	0.432171
0.0312143	5	5	1	6.2562e-20	0.432171
0.0312143	5	5	1	6.2562e-20	0.432171
0.0332143	1	1	1	2.22222e-07	1.95907e+12
0.0332143	1	1	1	2.22222e-07	1.95907e+12
0.0332143	1	1	1	2.22222e-07	1.95907e+12
0.0332143	1	1	1	2.22222e-07	1.95907e+12
0.0332143	1	5	2	4.05656e-20	0.214911
0.0332143	1	5	2	4.05656e-20	0.214911
0.0332143	1	5	2	4.05656e-20	0.214911
0.0332143	1	5	2	4.05656e-20	0.214911
0.0332143	2	2	1	2.22222e-07	2.63065e+12
0.0332143	2	2	1	2.22222e-07	2.63065e+12
0.0332143	2	2	1	2.22222e-07	2.63065e+12
0.0332143	2	2	1	2.22222e-07	2.63065e+12
0.0332143	2	3	2	8.15065e-19	8.12382
0.0332143	2	3	2	8.15065e-19	8.12382
0.0332143	2	3	2	8.15065e-19	8.12382
0.0332143	2	3	2	8.15065e-19	8.12382
0.0332143	3	3	1	1.82517e-20	0.0107746
0.0332143	3	3	1	1.82517e-20	0.0107746
0.0332143	3	3	1	1.82517e-20	0.0107746
0.0332143	3	3	1	1.82517e-20	0.0107746
0.0332143	4	4	1	7.52536e-19	11.2506
0.0332143	4	4	1	7.52536e-19	11.2506
0.0332143	4	4	1	7.52536e-19	11.2506
0.0332143	4	4	1	7.52536e-19	11.2506
0.0332143	5	5	1	6.2562e-20	0.432171
0.0332143	5	5	1	6.2562e-20	0.432171
0.0332143	5	5	1	6.2562e-20	0.432171
0.0332143	5	5	1	6.2562e-20	0.432171
0.0352143	1	1	1	2.22222e-07	1.95907e+12
0.0352143	1	1	1	2.22222e-07	1.95907e+12
0.0352143	1	1	1	2.22222e-07	1.95907e+12
0.0352143	1	1	1	2.22222e-07	1.95907e+12
0.0352143	1	5	2	4.05656e-20	0.214911
0.0352143	1	5	2	4.05656e-20	0.214911
0.0352143	1	5	2	4.05656e-20	0.214911
0.0352143	1	5	2	4.05656e-20	0.214911
0.0352143	2	2	1	2.22222e-07	2.63065e+12
0.0352143	2	2	1	2.22222e-07	2.63065e+12
0.0352143	2	2	1	2.22222e-07	2.63065e+12
0.0352143	2	2	1	2.22222e-07	2.63065e+12
0.0352143	2	3	2	8.15065e-19	8.12382
0.0352143	2	3	2	8.15065e-19	8.12382
0.0352143	2	3	2	8.15065e-19	8.12382
0.0352143	2	3	2	8.15065e-19	8.12382
0.0352143	3	3	1	1.82517e-20	0.0107746
0.0352143	3	3	1	1.82517e-20	0.0107746
0.0352143	3	3	1	1.82517e-20	0.0107746
0.0352143	3	3	1	1.82517e-20	0.0107746
0.0352143	4	4	1	7.52536e-19	11.2506
0.0352143	4	4	1	7.52536e-19	11.2506
0.0352143	4	4	1	7.52536e-19	11.2506
0.0352143	4	4	1	7.52536e-19	11.2506
0.0352143	5	5	1	6.2562e-20	0.432171
0.0352143	5	5	1	6.2562e-20	0.432171
0.0352143	5	5	1	6.2562e-20	0.432171
0.0352143	5	5	1	6.2562e-20	0.432171
